Iteration,Score,Parameter Values
4076,0.43775494787223623,"[-1.16954161  1.08221469  3.9848187   3.01073124  3.67195421  2.87850523
  3.26569227 -3.08250932  2.89559554  3.1306347   2.88697112 -0.61412368
  4.22080073 -0.68759025  0.12564405  2.81003633  3.06316751  3.12871369
  3.11229474  3.63081205  1.53119927  1.8168895   3.08422801  0.31174638
  2.77167771  3.23429839  3.31452178  3.28601943  2.17079102  2.99773889
  3.49026028  3.1815149   2.39363299  3.01532009  3.21428326  3.28410874
  3.72202967  3.11525304  2.9082222   3.13857914  4.32257066  3.11477671
  3.10887441  3.12225294  2.23221037  2.83665185  3.28885546  1.68839622
  1.08293246  3.23362413  3.25750854  3.15219293 -1.77284138  3.49842842
 -2.49804253  0.36294249  3.46004427  2.66499655  2.63158759]"
4077,0.43774624062767925,"[-1.10152232  1.11011531  4.07938955  3.00749684  3.59425699  2.88121256
  3.3372528  -3.15821199  2.98769691  3.14598875  2.88163408 -0.64587629
  4.25609621 -0.62647108  0.06353582  2.74825997  3.06539876  3.113859
  3.09670381  3.63426093  1.51071932  1.81292376  3.07153997  0.35672698
  2.79588438  3.19909277  3.27251432  3.25376298  2.21877912  3.06375363
  3.5021336   3.14076142  2.31472595  3.09064656  3.16320275  3.21438802
  3.70126504  3.15228609  2.92839178  3.19409869  4.2481428   3.04424476
  3.13227056  3.0812648   2.23135749  2.76745315  3.36486193  1.7224903
  1.08126837  3.19162361  3.32163958  3.1735202  -1.72703248  3.46060867
 -2.50204597  0.39342511  3.49533825  2.6842756   2.6346201 ]"
4078,0.4377430747516481,"[-1.0621541   1.06260411  4.0524643   2.98428251  3.59000183  2.93128991
  3.33651756 -3.12597376  2.90699384  3.12529618  2.85806259 -0.71888754
  4.2336443  -0.63416882  0.04968402  2.74946098  3.02200479  3.05732804
  3.0846423   3.59059154  1.4894887   1.85382724  3.08174278  0.33958478
  2.74792342  3.23699725  3.26998928  3.21315419  2.24503245  3.05087681
  3.50137034  3.16478423  2.32244692  3.06165289  3.14948103  3.21994195
  3.71875325  3.1596211   2.92523016  3.17005587  4.26926999  3.10241927
  3.13149932  3.12179263  2.23891566  2.7293919   3.33476114  1.70489092
  1.08473544  3.20445093  3.31901154  3.2072159  -1.73597471  3.41473749
 -2.48613783  0.39599559  3.47658493  2.66762092  2.65792093]"
4079,0.43774657861261335,"[-1.14700712  1.08019161  3.9959416   3.01203245  3.66729409  2.87483954
  3.26874046 -3.09383747  2.91811664  3.13153443  2.88367489 -0.63888878
  4.22018981 -0.67365243  0.11095449  2.7781953   3.06661014  3.1304206
  3.11435643  3.6363862   1.53428894  1.81862865  3.09480419  0.33335791
  2.75481033  3.24006273  3.31666131  3.29000079  2.20844414  3.02753867
  3.48517475  3.16720514  2.36131083  3.04072581  3.19690413  3.25499571
  3.73364499  3.145285    2.9028826   3.15401985  4.28057187  3.10450241
  3.10661868  3.11775545  2.24492266  2.81107562  3.32412664  1.69459637
  1.07568506  3.2274436   3.29567195  3.15502361 -1.76217661  3.47775791
 -2.49330104  0.35123315  3.48222976  2.65378612  2.64296804]"
4080,0.43773329328091937,"[-1.12936208  1.07842756  4.02361864  3.00637231  3.64425127  2.88833739
  3.28804052 -3.10987924  2.92088902  3.13071385  2.87407357 -0.6583086
  4.22824292 -0.6482335   0.08609567  2.76964164  3.06010718  3.11166765
  3.09817423  3.62477418  1.52660044  1.82216846  3.08994309  0.33376361
  2.75644675  3.22867585  3.29793093  3.26630372  2.22790729  3.04396241
  3.4954717   3.16481365  2.34686357  3.05167487  3.18186728  3.24123469
  3.72586696  3.14761178  2.91116887  3.16718395  4.27713036  3.09527034
  3.11664211  3.10988055  2.24297261  2.7931642   3.33287205  1.6992336
  1.07712999  3.21662776  3.30874745  3.17343938 -1.74431715  3.46033098
 -2.50095619  0.36762489  3.48104136  2.66374444  2.6411777 ]"
4081,0.4377419632802844,"[-1.10492585  1.07813712  4.05023112  2.99903237  3.62981152  2.89132855
  3.30530054 -3.1369743   2.94007932  3.13075667  2.86121843 -0.67934783
  4.22751279 -0.62184749  0.05642828  2.74146841  3.0584195   3.09770577
  3.09123533  3.62382342  1.51708088  1.82832107  3.08516533  0.3450635
  2.7509356   3.21214457  3.2735386   3.24422565  2.25899607  3.07480408
  3.49336026  3.16816477  2.31963974  3.07427681  3.17724909  3.21124543
  3.72322845  3.1629227   2.92070417  3.18905685  4.25533708  3.08022447
  3.11778109  3.09936555  2.24844504  2.76551021  3.35513628  1.70766576
  1.07554813  3.20869752  3.34186322  3.18116202 -1.72292016  3.42989222
 -2.50638021  0.37132196  3.49004786  2.66372602  2.63716329]"
4082,0.4377460133828392,"[-1.06382055  1.07695552  4.0255175   2.97937153  3.57460384  2.93539062
  3.31950116 -3.13306482  2.87558082  3.12864488  2.85690082 -0.71208802
  4.23358013 -0.68037685  0.08712284  2.76577376  3.02681223  3.069861
  3.10236283  3.6124062   1.49447807  1.85685894  3.09708774  0.34122421
  2.76941041  3.23176324  3.28069397  3.22837414  2.2141443   3.01424325
  3.49439475  3.17343657  2.33538681  3.02584324  3.17797449  3.24947036
  3.70115967  3.12656136  2.90414327  3.15386263  4.30836594  3.12112296
  3.12400666  3.11890508  2.22510541  2.74660599  3.29418662  1.67242286
  1.09136559  3.21604566  3.29361947  3.19537004 -1.75299044  3.43541319
 -2.48499096  0.39647595  3.45539419  2.67725038  2.66742744]"
4083,0.4377319630617288,"[-1.12740439  1.07633492  4.0200019   3.0046717   3.6420623   2.89178068
  3.28609011 -3.10776453  2.9131085   3.12987305  2.87293354 -0.66526791
  4.22761491 -0.65094005  0.08740341  2.77113511  3.05735278  3.1083187
  3.09902064  3.62085736  1.5275292   1.82451204  3.0920776   0.33258793
  2.75254686  3.23212207  3.30036416  3.26558678  2.2321649   3.04317655
  3.49474675  3.16398814  2.34850892  3.04875948  3.18230055  3.24261003
  3.72729906  3.14622098  2.90961541  3.16587216  4.27929875  3.1011331
  3.11621119  3.11201973  2.24315493  2.79016116  3.32842993  1.69542515
  1.07607403  3.21795231  3.30788228  3.17546176 -1.74755907  3.46007939
 -2.49974522  0.3679267   3.47969027  2.66359352  2.64264733]"
4084,0.4377397579357088,"[-1.13662987  1.0779605   4.01584251  3.00864045  3.65152525  2.88248163
  3.27989155 -3.10366592  2.91647082  3.12943874  2.87799492 -0.65659579
  4.22435572 -0.65586425  0.09091405  2.77526439  3.06323115  3.1159088
  3.10272011  3.62532903  1.53370011  1.81910258  3.09325515  0.33484525
  2.74841917  3.23229856  3.30811028  3.27226313  2.23026887  3.04394566
  3.48967836  3.16650893  2.3535763   3.04666227  3.18648157  3.24223371
  3.73320652  3.1471075   2.90659867  3.16414896  4.2775071   3.09960588
  3.11158291  3.11408672  2.24395661  2.7948977   3.32898456  1.69943188
  1.07475209  3.2210453   3.30706552  3.17022898 -1.75329922  3.4654471
 -2.49947182  0.36342935  3.48278405  2.66145925  2.63710144]"
4085,0.4377455015829106,"[-1.11767192  1.10474348  4.05528962  3.0004637   3.60761805  2.89953605
  3.31852167 -3.1404867   2.96121602  3.16041309  2.88897768 -0.64064985
  4.25198772 -0.65507779  0.09208874  2.75853625  3.05696257  3.11276183
  3.10506573  3.64157238  1.50277649  1.81810298  3.08138932  0.33585547
  2.79628459  3.20813669  3.27135641  3.26396808  2.1813916   3.03725159
  3.5164756   3.1661904   2.32854513  3.06798315  3.15759816  3.23785274
  3.69907142  3.13212607  2.92515662  3.18316748  4.28684327  3.05471195
  3.12822804  3.09462597  2.2345326   2.7992393   3.33674631  1.70708846
  1.10343684  3.20602373  3.30575107  3.17308234 -1.72418311  3.45797416
 -2.49442959  0.38329353  3.47444515  2.67299791  2.64645174]"
4086,0.4377416081589297,"[-1.14125635  1.06683506  4.01579309  3.01605473  3.67380945  2.86877831
  3.26825403 -3.09440087  2.919798    3.12859311  2.86869005 -0.65105223
  4.21699498 -0.62923301  0.080196    2.76495865  3.06765601  3.11343649
  3.09033031  3.61935197  1.54298157  1.81697023  3.082471    0.33272162
  2.73347478  3.23641646  3.29714307  3.2768271   2.2528253   3.06751622
  3.48747532  3.16718552  2.34803344  3.06020011  3.17956365  3.22950608
  3.74818162  3.16413088  2.90654635  3.17402767  4.25760832  3.09566815
  3.10831497  3.11625828  2.25650988  2.79941202  3.34870403  1.71310171
  1.06563796  3.21843669  3.32418237  3.16912242 -1.74214666  3.4555488
 -2.50122241  0.34983891  3.49024148  2.65879297  2.62775416]"
4087,0.4377342905920765,"[-1.1324992   1.08055786  4.01537348  3.00705464  3.64593086  2.88582158
  3.28509482 -3.10537357  2.91595575  3.13317404  2.87503331 -0.65271131
  4.22831239 -0.65214953  0.09102331  2.77439042  3.0595382   3.11228308
  3.09813966  3.62510203  1.52504232  1.82191282  3.08961172  0.33099752
  2.75883869  3.23369724  3.29719478  3.27177526  2.22120162  3.0402989
  3.49639724  3.16454245  2.35143428  3.04733027  3.17868876  3.24370493
  3.72811152  3.14548797  2.91104764  3.16272425  4.28110025  3.09774176
  3.11647524  3.11327643  2.24317446  2.79765321  3.33193257  1.69617428
  1.07783635  3.21572158  3.3045723   3.17019743 -1.74640331  3.46322411
 -2.49726635  0.36429211  3.47824447  2.6651373   2.63964094]"
4088,0.4377391475015459,"[-1.1056653   1.08624942  4.04003705  2.98645033  3.60082218  2.91979552
  3.31267036 -3.13147886  2.90446376  3.13271664  2.87138671 -0.69168491
  4.2362968  -0.6781065   0.07946995  2.77072013  3.04810681  3.09829981
  3.11230259  3.62386345  1.50678549  1.8304169   3.10607147  0.34379521
  2.76288995  3.21279283  3.30131944  3.24245442  2.21330701  3.0233603
  3.49362496  3.17286216  2.34044025  3.04003133  3.18854807  3.24754127
  3.70925548  3.13121744  2.90827202  3.15892411  4.29875843  3.09730542
  3.11664063  3.10237155  2.22909722  2.76563549  3.30704938  1.676726
  1.09139607  3.21482427  3.29405423  3.17874949 -1.75416447  3.44556522
 -2.50956574  0.39624207  3.46857776  2.67995065  2.64773123]"
4089,0.43774447873179706,"[-1.07017062  1.09829253  4.07412546  2.98210674  3.5518908   2.93980221
  3.35240084 -3.14304028  2.93721248  3.15061785  2.87250306 -0.68446822
  4.26232245 -0.66166991  0.07803076  2.75709227  3.03768926  3.08952294
  3.1046368   3.62244902  1.48386749  1.83658707  3.09192042  0.35153494
  2.80154459  3.20419373  3.26505784  3.22758538  2.19198457  3.02702875
  3.5143845   3.14987918  2.31071191  3.06038264  3.14644585  3.24145799
  3.6838568   3.12430302  2.91564053  3.17867127  4.30088083  3.07192621
  3.14064092  3.09492651  2.21991135  2.75466887  3.32843008  1.67841635
  1.114059    3.18483194  3.29287199  3.19493038 -1.72597718  3.44195472
 -2.49677565  0.41541816  3.46670058  2.69415856  2.65487078]"
4090,0.43773316783193045,"[-1.12729244  1.07678303  4.01872995  3.00488465  3.64118312  2.89061069
  3.28402205 -3.10572432  2.91276555  3.13109076  2.87604869 -0.66653618
  4.22803933 -0.6536608   0.08931415  2.77092588  3.0557943   3.1089641
  3.10137129  3.62051889  1.52775247  1.82385749  3.09340054  0.33301033
  2.75277689  3.23454698  3.30317567  3.26658397  2.23072478  3.04317977
  3.49387109  3.16276013  2.34946245  3.05005113  3.18235641  3.24281643
  3.72663864  3.14622255  2.91052651  3.16532095  4.27780814  3.10118351
  3.1153181   3.11331061  2.24327024  2.79025427  3.32890956  1.69546061
  1.07598571  3.21927977  3.30707102  3.17444175 -1.74980921  3.4605699
 -2.49742302  0.3666563   3.48072219  2.66168536  2.64390432]"
4091,0.43774734375551955,"[-1.18500194  1.07190031  3.9712332   3.0170873   3.71094143  2.85845329
  3.23935752 -3.08778805  2.88938789  3.11562125  2.86739776 -0.61749289
  4.20149616 -0.65471921  0.10676629  2.79999692  3.08863584  3.13363804
  3.08818897  3.63316985  1.53602041  1.81449901  3.09413579  0.31371081
  2.75135306  3.24287739  3.30797815  3.29482713  2.21464025  3.0279284
  3.47845069  3.17544699  2.38291594  3.02208655  3.20023069  3.25839238
  3.74561093  3.14339536  2.89815801  3.14276081  4.29214543  3.1181724
  3.10749614  3.1147949   2.23907691  2.83841297  3.31250005  1.68528145
  1.06765556  3.22931609  3.29003222  3.1579378  -1.75424765  3.47585402
 -2.52177837  0.33865148  3.47351935  2.66727234  2.63659649]"
4092,0.437732458285282,"[-1.1287928   1.07709967  4.01742062  3.00482117  3.64342415  2.89224731
  3.28475829 -3.10620963  2.91122667  3.13072953  2.87456941 -0.66505642
  4.22750749 -0.65387662  0.08965781  2.77306984  3.05713791  3.10920785
  3.10055228  3.62138783  1.52779708  1.82433059  3.0934763   0.33184592
  2.75235579  3.23302815  3.30283125  3.26747234  2.23053224  3.04051676
  3.49475981  3.16484914  2.35036555  3.04691319  3.18293121  3.24475121
  3.7268439   3.14555097  2.90867114  3.16443309  4.28135533  3.10215872
  3.11540022  3.11286846  2.24318181  2.79172998  3.3263714   1.69385126
  1.07676315  3.21904426  3.30577268  3.17464624 -1.74927075  3.46116922
 -2.49932352  0.36778268  3.47957021  2.66401888  2.64361003]"
4093,0.43774789878685183,"[-1.11014756  1.07605439  4.00750742  3.00470677  3.63297573  2.90328355
  3.27838165 -3.10162235  2.87831859  3.11886937  2.87125243 -0.69816613
  4.2244484  -0.66719002  0.09234408  2.77959144  3.04098971  3.09661758
  3.11145815  3.61143147  1.53865839  1.8306304   3.11087026  0.32871337
  2.74898485  3.25793106  3.32815546  3.26825132  2.25893108  3.03915184
  3.48653475  3.15321149  2.35546678  3.04011863  3.185408    3.25574401
  3.72212245  3.13859152  2.89873428  3.15277846  4.27363132  3.13268005
  3.1133608   3.12234887  2.24865284  2.7789443   3.31974306  1.68162657
  1.06060063  3.22095407  3.30219558  3.18809906 -1.77234213  3.46411725
 -2.48922801  0.3740375   3.48228853  2.64590198  2.66386693]"
4094,0.43776618063624984,"[-1.00061283  1.07539221  4.07239796  2.94269737  3.47830995  3.01749765
  3.38459102 -3.15493162  2.87227787  3.1455826   2.86001099 -0.79356853
  4.27496377 -0.69370705  0.07718821  2.75599519  2.97985308  3.02494658
  3.1069226   3.589187    1.47395741  1.87906062  3.11783527  0.34229042
  2.78525299  3.21351034  3.26902348  3.1884614   2.21675685  2.99589517
  3.52496663  3.16094595  2.31484802  3.03688127  3.13823319  3.26597084
  3.65356904  3.11292623  2.90223252  3.16720307  4.33891163  3.12929775
  3.1552473   3.1082467   2.21363406  2.69073802  3.26494553  1.63583201
  1.12062213  3.19383784  3.28703954  3.2396563  -1.75021976  3.41576874
 -2.46663476  0.46001829  3.44682133  2.70344729  2.70417417]"
4095,0.43773985390257325,"[-1.10887921  1.0669746   4.03776041  2.98644928  3.61710021  2.92249879
  3.30530697 -3.12747992  2.89901187  3.11509222  2.85040465 -0.70999369
  4.23120852 -0.6227479   0.06304494  2.76169634  3.04222562  3.0771059
  3.08849083  3.59961107  1.51755822  1.83772871  3.10036677  0.3282443
  2.74854299  3.22928607  3.28132841  3.23282847  2.27270394  3.05199433
  3.50539834  3.16089494  2.33158114  3.05533606  3.17593474  3.23481939
  3.71723374  3.14923656  2.91392887  3.17816448  4.28645138  3.11771291
  3.13079023  3.10780237  2.24116297  2.75911341  3.32304278  1.68673043
  1.07202088  3.20710934  3.31347266  3.20406064 -1.7319668   3.43825164
 -2.51231961  0.38976802  3.47449634  2.65967311  2.65955046]"
4096,0.4377467450219088,"[-1.08015936  1.08737602  4.07750556  2.98853467  3.57899072  2.91913277
  3.34295246 -3.1719766   2.92956744  3.12518052  2.85369133 -0.71049973
  4.23253278 -0.64827361  0.04288875  2.73497883  3.05123819  3.08539745
  3.09687543  3.61857433  1.50037895  1.84188467  3.0949934   0.3647893
  2.74654726  3.1995334   3.2712493   3.2098361   2.25628271  3.07061311
  3.48806991  3.16195897  2.30574245  3.06136758  3.17680297  3.20157037
  3.72198577  3.14186919  2.91482748  3.18877     4.26282046  3.07651019
  3.12145081  3.0919105   2.22369394  2.73971409  3.33417319  1.69754163
  1.09049409  3.19952771  3.33864981  3.19853794 -1.73455765  3.41430459
 -2.52654885  0.39891031  3.48069366  2.66878498  2.6349921 ]"
4097,0.4377381672639711,"[-1.11942394  1.08814779  4.02565128  3.00184595  3.62595129  2.89359774
  3.29823554 -3.11113613  2.93501343  3.13959563  2.88819397 -0.64300398
  4.23590464 -0.67260052  0.09178271  2.77188567  3.05760897  3.11862141
  3.10929945  3.63711897  1.5126098   1.81975049  3.08348942  0.34215667
  2.77255133  3.22217758  3.29431256  3.26744329  2.18386053  3.0260549
  3.4975407   3.17243875  2.34798524  3.05199739  3.17739393  3.24378258
  3.71277164  3.13575301  2.91505852  3.16032848  4.28491132  3.0761578
  3.12015212  3.10422297  2.23332761  2.79743024  3.32857005  1.7012658
  1.09448833  3.21638007  3.29918373  3.16594004 -1.74524064  3.4594336
 -2.49127651  0.3730957   3.47222329  2.67769933  2.64013788]"
4098,0.4377408449320558,"[-1.11830246  1.09553152  4.03989246  3.00399621  3.62634804  2.89479106
  3.30424162 -3.1352228   2.93985888  3.1538864   2.89021596 -0.64851855
  4.23205403 -0.67443491  0.09138677  2.75864844  3.04987891  3.11410353
  3.1147152   3.64404818  1.50737102  1.82890863  3.08648204  0.33353087
  2.77155561  3.21014382  3.28451839  3.25870289  2.18226233  3.03101919
  3.49565098  3.18437729  2.34007715  3.04868227  3.17899966  3.24069793
  3.70345887  3.13300815  2.92174795  3.1723792   4.29343776  3.07067514
  3.11195502  3.10663306  2.23295778  2.79837457  3.32158417  1.70287329
  1.10111645  3.22301261  3.3053609   3.16167541 -1.74551858  3.44702805
 -2.48929575  0.368596    3.47368288  2.65909265  2.64227547]"
4099,0.4377353426074382,"[-1.13229657  1.07917832  4.02014189  3.00511651  3.64808753  2.88854472
  3.28696347 -3.11219778  2.91822499  3.13166562  2.86998328 -0.65986312
  4.2267655  -0.64465983  0.08401122  2.77071623  3.06365255  3.11010208
  3.09427599  3.62375608  1.52720098  1.82177579  3.09089049  0.33153604
  2.75278298  3.22747296  3.29463632  3.26794058  2.23088118  3.04483543
  3.4943636   3.16850952  2.34597249  3.0480656   3.17946358  3.24129037
  3.72910122  3.15034636  2.90882014  3.1671051   4.27959376  3.09446649
  3.11572418  3.10963861  2.24358962  2.79318769  3.33181391  1.69734228
  1.07676841  3.21623088  3.31177982  3.17429634 -1.74066528  3.45738322
 -2.50444059  0.36559474  3.47880304  2.66597631  2.641252  ]"
4100,0.4377340303307635,"[-1.12182255  1.08011044  4.02751086  3.00347975  3.63292678  2.89433263
  3.2939667  -3.11344041  2.9186567   3.13175261  2.8725923  -0.66255771
  4.23162069 -0.64997079  0.08687859  2.76917656  3.0553696   3.10874452
  3.09896113  3.62354388  1.52216385  1.82540055  3.09026069  0.33289482
  2.76118695  3.22585496  3.29464579  3.26400702  2.22532703  3.04163405
  3.49664587  3.1628114   2.34540949  3.04973027  3.18067251  3.24295348
  3.72106519  3.14435466  2.91112591  3.16873859  4.28198773  3.09467404
  3.1189462   3.10830982  2.24156253  2.78756712  3.33024581  1.69614531
  1.08016799  3.21521778  3.30652148  3.17491873 -1.7453514   3.45882094
 -2.49859325  0.37258259  3.47956745  2.66614609  2.64246628]"
