Iteration,Score,Parameter Values
32,0.4793210061479858,"[1.44343837 1.58179899 1.69986925 1.52312269 1.57216791 1.59400798
 1.68031677 1.6416823  1.58463909 1.64682892 1.53490203 1.48408741
 1.57929742 1.60819276 1.5908151  1.71455071 1.62235275 1.57624688
 1.44152339 1.56904771 1.53951446 1.5665189  1.69658373 1.52447789
 1.56673001 1.48591209 1.5344124  1.53072844 1.52753201 1.66337286
 1.6623082  1.60455587 1.64352985 1.55861038 1.64657061 1.61027116
 1.62080331 1.66373613 1.7034699  1.5911346  1.60857247 1.58075838
 1.54126802 1.6369011  1.64822927 1.69259201 1.48655245 1.746741
 1.48861566 1.55366678 1.6033169  1.44058126 1.50794814 1.62000626
 1.6250284  1.52781466 1.57000981 1.45794574 1.66712373]"
33,0.4790455288864817,"[ 0.22896474 -0.01867976 -0.20771313  0.16312369 -0.12074188 -0.09983643
  0.13838469  0.02913714 -0.08865753 -0.15821303  0.01634074 -0.09924255
 -0.24023222  0.16149535 -0.08022034  0.12642647  0.00580288 -0.05795199
  0.10284946  0.07209849 -0.03597003 -0.12731636  0.0008672   0.15145396
 -0.19488692  0.08110084 -0.05873844  0.12069407 -0.12064957 -0.15688754
 -0.11852591  0.12615486  0.08306175 -0.03853055 -0.03589072  0.05741132
 -0.02527754  0.15023776  0.05909925 -0.06913814 -0.06913214  0.07240431
  0.02041681 -0.04543978  0.00113187 -0.03654765  0.0972615  -0.00327985
  0.02955657 -0.08086436 -0.13553449  0.05709434 -0.0716631  -0.14447066
  0.02414725 -0.01044852 -0.1764387   0.18751312  0.03026093]"
34,0.4787168730134754,"[ 0.03651496  0.15429214 -0.16248977 -0.0841778  -0.11560251 -0.1138743
  0.13225162 -0.06476939 -0.07395418 -0.17639211  0.01890835  0.24595375
  0.10498889  0.17214762  0.04279525 -0.16626319  0.03503884  0.02739961
 -0.09805886 -0.02440356 -0.00383434  0.16200036 -0.04111735 -0.03647829
 -0.14911108 -0.13575717 -0.02158696  0.17566324 -0.09116151  0.02599747
  0.12872563  0.00935978 -0.15099965  0.10124996  0.08975218  0.08744078
 -0.15349784  0.01887056  0.01578718 -0.27697313 -0.06038303 -0.03812062
 -0.03468646  0.05623636  0.02313072  0.06151019 -0.04153078  0.01143684
 -0.15083149  0.00134496  0.17822244 -0.07868472  0.08477603 -0.01297972
  0.02324635 -0.03706198  0.21524081 -0.0942796   0.08497939]"
35,0.47805396866642785,"[1.42149979 1.61296088 1.70767625 1.53860785 1.5521992  1.58790844
 1.69139023 1.63986919 1.59227754 1.655416   1.55211864 1.49920234
 1.57570193 1.6342048  1.56269331 1.65376535 1.66999819 1.53728297
 1.41784492 1.54955195 1.56742663 1.57083882 1.67126198 1.54985993
 1.58663598 1.52409968 1.51977319 1.56751711 1.53018689 1.64744092
 1.64640461 1.65241533 1.66041789 1.52994687 1.64612503 1.53721138
 1.62544841 1.63549944 1.70435806 1.56945607 1.59996141 1.58267519
 1.55209349 1.69700768 1.65517049 1.73678664 1.49370149 1.77496222
 1.45764558 1.49547551 1.65731749 1.44242207 1.48181972 1.60364833
 1.60738065 1.50409487 1.56229396 1.50541335 1.63166079]"
36,0.47804635788963135,"[ 2.52241285e-01 -2.85987017e-02 -2.10930623e-01  1.44323582e-01
 -1.44386089e-01 -1.02012372e-01  1.66097997e-01  3.17669499e-02
 -9.73414217e-02 -1.48165045e-01  7.15727703e-03 -1.19354307e-01
 -2.48820304e-01  1.73366071e-01 -8.89542778e-02  1.28934995e-01
  1.13971965e-02 -5.97544746e-02  1.09422867e-01  9.87323712e-02
 -3.31049949e-02 -1.31967775e-01 -2.87991681e-02  1.62199580e-01
 -2.19802856e-01  8.54016669e-02 -7.85661499e-02  1.34307204e-01
 -1.19452070e-01 -1.43891632e-01 -1.27550664e-01  1.25881650e-01
  9.29835380e-02 -5.99307597e-02 -4.92255393e-02  7.39058516e-02
 -2.78610471e-02  1.84076181e-01  4.52735420e-02 -5.72998000e-02
 -1.03209685e-01  7.13682698e-02  1.06621991e-02 -4.37381725e-02
  1.07794875e-04 -5.08471118e-02  1.09151989e-01 -6.07173997e-03
  4.98413454e-02 -8.19690733e-02 -1.46142385e-01  7.97776947e-02
 -7.29485886e-02 -1.55671557e-01  5.41220285e-02 -1.62576080e-02
 -1.92053315e-01  2.01156958e-01  3.94794711e-02]"
37,0.477882837282007,"[ 0.04037265  0.1556846  -0.18458149 -0.07750241 -0.11772187 -0.12288413
  0.13992832 -0.06585829 -0.07774528 -0.19727823  0.02454834  0.24244721
  0.1133494   0.19909893  0.04810264 -0.20156357  0.01042313  0.04630906
 -0.11331292  0.00136482 -0.0083944   0.18792001 -0.05184642 -0.05239076
 -0.16163563 -0.15891913 -0.01889502  0.18497792 -0.10994919 -0.00348832
  0.10058007  0.00315949 -0.14808355  0.08450915  0.1007426   0.05352998
 -0.1656953   0.02576769  0.01318134 -0.311739   -0.05671276 -0.07582681
 -0.06954713  0.03929999  0.01473159  0.08406032 -0.05483894  0.01935759
 -0.12904245 -0.02236272  0.17423169 -0.08058439  0.08169015 -0.0084311
  0.00313266 -0.01549881  0.25497998 -0.12926055  0.10051877]"
38,0.4779213024120536,"[1.40026451 1.63679986 1.73884273 1.54335555 1.56329136 1.57979887
 1.69222396 1.62480511 1.58942104 1.64118278 1.55808886 1.52488427
 1.57512501 1.62928408 1.54529347 1.66045876 1.67304897 1.54178238
 1.42309223 1.55509623 1.58334295 1.56790493 1.67738528 1.54621551
 1.56959701 1.53553765 1.53529432 1.61026797 1.55089319 1.64774789
 1.64186217 1.65126905 1.65059901 1.51345612 1.660593   1.52230694
 1.63733073 1.61039967 1.72514846 1.55649087 1.60872879 1.58103392
 1.55916585 1.69185317 1.64282271 1.74101797 1.49601387 1.76693151
 1.46408167 1.47564968 1.69482785 1.42495786 1.47585937 1.59815024
 1.58517326 1.50911767 1.56629488 1.52847529 1.64885862]"
39,0.4780136503172516,"[-0.31614008 -0.13734694 -0.36476475 -0.48231604 -0.41724162 -0.32661524
  0.23523801  0.01814857  0.08062439 -0.25427496  0.02518956 -0.66338927
 -0.70879949 -0.34644771 -0.06246827  0.22751466  0.00208435 -0.54097853
  0.06430752 -0.89948371 -0.48908627  0.00164229  0.00789815 -0.0645955
 -0.25449128  0.20645085 -0.61808666  0.72473669 -0.09945554 -0.42897289
 -0.21183384  0.16595827  0.54647412  0.32712636  0.73596035  0.33378151
 -0.77302845 -0.22270773 -0.51032088  0.1830554   0.77084793  0.57906057
 -0.16620181  0.47975064 -0.03123583  0.48444156  0.20175653 -0.33963211
 -0.67480697 -0.23282746 -0.1621708  -0.08727152  0.19017987  0.18202246
 -0.08237144  0.07381764  0.16543708 -0.17089396  0.63985727]"
40,0.47783912053654726,"[-0.04186195 -0.04065174  0.21555958  0.00408534 -0.14993566 -0.73016194
  0.25729041  0.07160446  0.42878595 -0.39982968  0.30706796 -0.09913189
  0.18528375 -0.15786313  0.40482432 -0.21590774 -0.02785172 -0.08337254
 -0.62008219 -0.2534619  -0.49302444 -0.43627322  0.10656259 -0.51981662
 -0.82530431  0.19775873  0.10408989 -0.73457356 -0.03183066 -0.31021833
 -0.57463769 -0.1501472  -0.49592796  0.32927059  0.4374484   0.62697781
 -0.91868228  0.04399633  0.47752611  0.11143811  0.04275004 -0.02604831
 -0.20881959  0.15805962  0.58395475  0.42594945 -0.54667509 -0.36031384
 -0.52102441 -0.42351679  0.22772225 -0.25142874  0.09908262 -0.22593353
 -0.20558114 -0.21834871 -0.20648292  0.1647251  -0.21180199]"
41,0.4779986951844343,"[1.63195506 1.36094895 1.260187   1.62752811 1.76443201 2.01258183
 1.83893368 1.81747322 1.37188514 1.424843   1.54304599 1.73101816
 2.40780348 1.90531963 2.11609034 1.55018806 1.22182138 2.18913224
 1.10187635 2.03875741 1.57474816 1.33545556 1.94740019 1.31410965
 1.12090066 2.18633655 1.40219413 0.80178014 1.63036533 1.97314619
 1.33893234 1.75692381 2.15860046 1.88341125 1.71253553 0.94349193
 1.4664416  2.40164998 1.6169229  1.86529277 1.58024509 1.576064
 1.2723099  1.87297194 1.96789917 2.013836   2.01155614 2.14679426
 1.66167998 1.45153153 1.85695465 1.47677033 1.67326253 1.71777807
 1.48106891 1.75128075 1.1810715  1.52255016 1.95959476]"
42,0.4775077812317789,"[-2.48034201e-01 -1.67358990e-01 -4.19675857e-01 -4.01472824e-01
 -3.87505207e-01 -2.89506084e-01  2.28789694e-01  9.24615632e-03
  3.19614432e-02 -3.06197129e-01  5.73970264e-02 -6.58130346e-01
 -7.05511179e-01 -3.48332510e-01 -6.37331540e-02  2.10549401e-01
 -8.09941907e-03 -4.96241481e-01  7.52247704e-02 -8.83180922e-01
 -4.79786315e-01 -2.88886839e-05  2.94157019e-02 -5.77538943e-02
 -2.09540380e-01  2.30762176e-01 -6.07031062e-01  6.57260697e-01
 -6.38139203e-02 -4.73314499e-01 -2.57550231e-01  1.63070914e-01
  5.37438669e-01  3.24344475e-01  6.86916844e-01  3.52563726e-01
 -7.83115043e-01 -1.63106813e-01 -4.47907980e-01  1.89281974e-01
  7.42683147e-01  5.94699501e-01 -1.46634213e-01  5.23028319e-01
 -6.80680834e-02  4.61363838e-01  1.38538859e-01 -3.28813072e-01
 -6.49954786e-01 -2.34057102e-01 -1.61172215e-01 -9.76906550e-02
  2.26301388e-01  1.48259765e-01 -1.04766420e-01  8.77657056e-02
  1.46039498e-01 -1.82544234e-01  6.61441794e-01]"
43,0.4782982595034416,"[-0.04223196 -0.12292428  0.18134366  0.03646618 -0.16571214 -0.71871748
  0.23778551  0.07569844  0.41758149 -0.36769189  0.35213087 -0.0917853
  0.15788903 -0.17533145  0.34926426 -0.22662563  0.03144145 -0.10867291
 -0.56109498 -0.25636123 -0.48359164 -0.46309271  0.06782168 -0.49967203
 -0.79615564  0.23372879  0.10734148 -0.71759024 -0.00869755 -0.28345919
 -0.57632389 -0.07583278 -0.49796341  0.28966233  0.44197603  0.60405261
 -0.9307416   0.03071257  0.44950237  0.08154925  0.03768714 -0.05918126
 -0.11907164  0.1733603   0.61679953  0.40162389 -0.55205383 -0.38252978
 -0.53311954 -0.37905277  0.2228488  -0.2966973   0.04215193 -0.20329511
 -0.20388399 -0.18141323 -0.20533115  0.15692332 -0.18926676]"
44,0.47744502282238743,"[1.63672335 1.34010596 1.27678954 1.59630303 1.72207162 1.98683755
 1.84716592 1.76797414 1.35864422 1.48633525 1.55539707 1.68621095
 2.33978519 1.90904314 2.19194435 1.57708393 1.3019999  2.20062259
 1.1294997  1.9965796  1.59973813 1.27696813 1.9682965  1.3390375
 1.15790839 2.13410221 1.36119419 0.75405371 1.60514298 1.92130159
 1.36734744 1.74777702 2.09542743 1.83140293 1.62921832 0.98722441
 1.56339633 2.35660699 1.54647107 1.82907331 1.57925906 1.55319413
 1.25948925 1.87874261 1.92940666 2.04097108 1.98423335 2.08950742
 1.65522834 1.45755653 1.82195601 1.48938191 1.67950907 1.76563708
 1.4227364  1.72890205 1.19965058 1.52111024 1.98585541]"
45,0.4780791903633444,"[-0.35295821 -0.13988729 -0.38775207 -0.45510507 -0.36791521 -0.30217489
  0.24477665  0.01775059  0.09481826 -0.29025506  0.04281346 -0.65844696
 -0.74601607 -0.37508355 -0.06042669  0.25187028 -0.01998017 -0.54687265
  0.06397445 -0.88951493 -0.50716766 -0.01204509 -0.01748106 -0.06881009
 -0.2524288   0.2068864  -0.61833905  0.72352329 -0.10490492 -0.4622548
 -0.22339468  0.17762371  0.56388069  0.34325113  0.75467085  0.35268402
 -0.75055543 -0.23814493 -0.50170633  0.19801211  0.7655778   0.59503788
 -0.16700184  0.47738924 -0.00224015  0.48994952  0.19190466 -0.32033149
 -0.69526224 -0.24204718 -0.12193933 -0.11382146  0.20583142  0.18236759
 -0.11910888  0.06153193  0.16592796 -0.17040886  0.63375488]"
46,0.47752936035029464,"[-0.01239129 -0.05965359  0.25473042  0.04665225 -0.15768121 -0.72759707
  0.24373052  0.04479568  0.43917944 -0.39246736  0.28767817 -0.08774711
  0.17912658 -0.16345216  0.39696569 -0.2067851  -0.0210011  -0.12153803
 -0.60653043 -0.26971558 -0.49333047 -0.45378657  0.10329655 -0.52658334
 -0.82908884  0.23490343  0.13414456 -0.72920261 -0.01514853 -0.28631285
 -0.57527024 -0.11904746 -0.49860093  0.30595705  0.4216312   0.6061763
 -0.90919965  0.03202183  0.45527087  0.10878552  0.06027681 -0.02507073
 -0.17864434  0.17332961  0.60578369  0.41695036 -0.54347511 -0.37588648
 -0.54382291 -0.4288854   0.22282748 -0.24188244  0.10207903 -0.20288414
 -0.18200203 -0.22252719 -0.2501623   0.18070312 -0.18325887]"
47,0.4773587252361166,"[1.63200762 1.34408825 1.24133973 1.63236035 1.76803686 2.02419374
 1.84959032 1.80804418 1.36035658 1.41810563 1.53785139 1.74369763
 2.39548637 1.90078525 2.12267645 1.55804952 1.24878088 2.16454666
 1.08560153 2.03061743 1.564322   1.34655651 1.93015001 1.33289454
 1.14156628 2.16734732 1.37313288 0.77623495 1.63774914 1.96184717
 1.33853582 1.74268631 2.14034089 1.89588211 1.65467329 0.96357367
 1.49001836 2.41549143 1.59796161 1.85346718 1.59000726 1.56604305
 1.2660687  1.87406948 1.97462121 2.06160992 2.01890365 2.15526086
 1.6684092  1.43370309 1.83519171 1.49227753 1.67954267 1.71158463
 1.48884908 1.74361031 1.16061977 1.52273785 1.92780659]"
48,0.47999506414382126,"[-0.31989893 -0.14331942 -0.36263456 -0.48690521 -0.42138231 -0.33048151
  0.23614985  0.02523708  0.08670025 -0.25233317  0.01336427 -0.6722741
 -0.70950615 -0.33687489 -0.05947508  0.22743445  0.00737665 -0.54564676
  0.06251423 -0.90447051 -0.48434886  0.00596523  0.01087174 -0.06033187
 -0.25028421  0.20781897 -0.62206974  0.7239883  -0.09887777 -0.41966232
 -0.21454471  0.16751882  0.54398019  0.3269837   0.74287294  0.33555051
 -0.77276087 -0.21939329 -0.51222122  0.17218998  0.77892522  0.58809741
 -0.16612736  0.48492117 -0.03262822  0.48632383  0.20577316 -0.33259337
 -0.67143522 -0.23324958 -0.16275825 -0.07922598  0.18814128  0.18030477
 -0.0642257   0.07504965  0.15936994 -0.18014849  0.64997381]"
49,0.4771458062556437,"[-0.04263725 -0.02874849  0.20952841 -0.00348875 -0.1446492  -0.73376807
  0.26468678  0.0691691   0.43376166 -0.38884486  0.31245448 -0.09429736
  0.18509352 -0.15461507  0.3965973  -0.2168566  -0.03164778 -0.07880242
 -0.62618534 -0.25528563 -0.48974321 -0.42971205  0.10294522 -0.51508688
 -0.82195171  0.19851707  0.09408307 -0.73834271 -0.03815423 -0.31946664
 -0.58619902 -0.15301    -0.48847736  0.33613694  0.44688837  0.63164046
 -0.92000703  0.04490155  0.4865971   0.11624557  0.03101457 -0.03070412
 -0.20223     0.14967738  0.57590734  0.4173711  -0.55136424 -0.35829156
 -0.51380567 -0.42130775  0.22530928 -0.24470008  0.09991083 -0.22178064
 -0.21495041 -0.22565091 -0.20320672  0.16720409 -0.21635977]"
50,0.4770992235083171,"[1.63789275 1.36657309 1.26379557 1.62595147 1.76037423 2.01767731
 1.84126407 1.82408016 1.37181362 1.42104417 1.54109074 1.72348289
 2.41185255 1.9083819  2.11183762 1.55422596 1.20991817 2.18926797
 1.10396744 2.04974759 1.56927892 1.3310848  1.95470918 1.31090804
 1.11074841 2.18829619 1.40449669 0.80390821 1.63241479 1.97567263
 1.33119838 1.75952587 2.16380448 1.88367349 1.71813108 0.93650807
 1.46045678 2.39551091 1.61927197 1.86344935 1.5769021  1.57230489
 1.28053907 1.8726215  1.9670444  2.01038112 2.01140601 2.14955587
 1.66500681 1.45421625 1.86540761 1.47000397 1.67131136 1.71859138
 1.48021608 1.75164014 1.18455028 1.52953816 1.96028445]"
51,0.4752870788230171,"[-0.32478785 -0.15713244 -0.35610315 -0.4875376  -0.43058622 -0.30495405
  0.24268899  0.01385281  0.09404015 -0.25116837  0.02765207 -0.66927784
 -0.70106367 -0.3274966  -0.05120487  0.25840551 -0.01109358 -0.54438993
  0.05797563 -0.90807753 -0.46497899  0.00383129 -0.01337798 -0.04809914
 -0.24736242  0.22347076 -0.61025713  0.71581851 -0.10293208 -0.41258532
 -0.21483133  0.17816437  0.56361514  0.35087487  0.75434191  0.35731138
 -0.76166847 -0.22831655 -0.52066598  0.17503384  0.77152144  0.5969707
 -0.17493546  0.47178172 -0.01139116  0.47676998  0.19124639 -0.33462563
 -0.70998982 -0.24418419 -0.152909   -0.07965469  0.17143181  0.1677592
 -0.06915539  0.07428778  0.16623026 -0.17228959  0.65673506]"
52,0.475002157569546,"[-0.0244097  -0.02813806  0.20095991 -0.00978471 -0.15831226 -0.75022434
  0.24559089  0.07727544  0.44499853 -0.38138402  0.31220172 -0.09263958
  0.19550841 -0.16715355  0.4053263  -0.24804899 -0.05007275 -0.08252692
 -0.63464169 -0.25159848 -0.46354816 -0.42939334  0.11598849 -0.52206155
 -0.82603851  0.19341183  0.08890878 -0.73671647 -0.02756146 -0.30377322
 -0.59050205 -0.1550187  -0.50143713  0.34132615  0.45109913  0.63101306
 -0.92219885  0.05844879  0.49525026  0.10496921  0.02626168 -0.02004882
 -0.21558756  0.15388018  0.5720355   0.41866013 -0.53130889 -0.35944951
 -0.51054502 -0.43681266  0.20974979 -0.2294202   0.10416772 -0.23788722
 -0.19781801 -0.21821982 -0.17497197  0.17359716 -0.20980908]"
53,0.47503086984608195,"[1.61595539 1.36827324 1.29224558 1.62371248 1.75961892 2.03288922
 1.87350941 1.81768788 1.3850553  1.4119398  1.52773938 1.73786001
 2.39897906 1.89583825 2.1159712  1.55333237 1.22441187 2.17038121
 1.0905649  2.02721571 1.57876875 1.35075247 1.93692673 1.32231536
 1.1059337  2.19348621 1.39409576 0.8293628  1.63913959 1.96037776
 1.32638582 1.75736487 2.1468792  1.87809859 1.70850937 0.93864726
 1.4598013  2.40327375 1.60202654 1.87720466 1.56213794 1.54947925
 1.28696601 1.85848937 1.97611966 2.00766389 1.99704298 2.14263274
 1.66868549 1.44316391 1.85439434 1.46389073 1.69139801 1.69599852
 1.50111348 1.74365098 1.15896474 1.53626501 1.92174793]"
54,0.47449532115803983,"[ 0.10281099  0.04209388 -0.34253248 -0.57074767 -0.64752299 -0.57635041
  0.35633975  0.29277913 -0.18922487 -0.12653373  0.22854352 -0.62942831
 -0.28849351 -0.18474485  0.03003277  0.21884422  0.07450034 -0.54345398
 -0.08159236 -1.19581034 -0.49836304  0.07820657 -0.20109598 -0.08017732
  0.02972646  0.25346383 -0.64532082  0.44375328 -0.08431474 -0.34221846
  0.16911362 -0.03053228  0.68105693  0.12548987  0.70797787  0.1025358
 -0.64592906 -0.04887956 -0.50561283  0.48129914  0.75703253  0.59018633
 -0.14750304  0.39439809  0.01451827  0.53466434  0.52934778 -0.47484225
 -0.68209545 -0.49631075 -0.56448814  0.19202161 -0.19644711  0.21110654
 -0.1626852   0.31082302  0.16876271  0.05482309  0.77018871]"
55,0.4749930823476542,"[-0.06610669 -0.01050501  0.26156252 -0.21329336 -0.20751223 -0.77478659
  0.43754369  0.12739827  0.45255419 -0.03164954  0.20128656  0.06822027
  0.15914397 -0.09194495  0.31673502 -0.28404879 -0.10771476 -0.23622035
 -1.04479382 -0.12009835 -0.53339969 -0.3412232   0.24216685 -0.47366262
 -1.0548451   0.31961125  0.13712026 -0.5915476  -0.5104047  -0.61814459
 -0.61305105 -0.24794262 -0.65148479  0.38884138  0.33636958  0.68749098
 -0.96783502  0.22158446  0.70732427 -0.17690908  0.31646555 -0.03720943
 -0.26897557 -0.09440358  0.18653133  0.25569189 -0.72672132 -0.20716321
 -0.6263204  -0.39678467  0.40901591 -0.24686586  0.21414997 -0.41763122
 -0.30962902 -0.15275879 -0.18352125 -0.08540877  0.03934372]"
56,0.4743256282840471,"[1.9155326  1.38027397 1.18215162 1.59493505 1.76207042 2.01376969
 1.91913524 1.8220131  1.16254664 1.35961787 1.38536241 1.81250838
 2.04934855 2.06992518 2.34827276 1.59084644 1.08775405 2.13234938
 0.85164918 2.40430732 1.67444008 1.25018265 2.16587128 1.11866731
 1.03604152 2.2275242  1.78019323 0.9875953  1.49862134 2.05052672
 1.38252982 1.90478351 2.35660564 2.0885797  2.24362965 0.87908855
 1.53086354 2.4672183  1.59448169 1.67030801 1.83393446 1.55501933
 1.64280705 1.88874266 1.99190005 1.86050923 2.02990063 2.36180432
 1.62362224 1.31256917 1.83244048 1.13705545 1.56013558 1.72257418
 1.36487798 1.74515056 1.11308509 1.27638246 2.16096858]"
57,0.47431477394020377,"[ 0.10691792  0.04465869 -0.35464466 -0.54306069 -0.64205103 -0.62220133
  0.37422254  0.29434519 -0.22282751 -0.10434388  0.21943232 -0.62935869
 -0.30399564 -0.19385287 -0.00915771  0.22455056  0.10662554 -0.56992652
 -0.07259589 -1.19329702 -0.51192178  0.04422911 -0.20963681 -0.09850459
  0.01411349  0.22346413 -0.65558758  0.42680057 -0.10878828 -0.35682522
  0.15750857 -0.01309964  0.66261253  0.11387513  0.70770579  0.10239306
 -0.65880633 -0.04669194 -0.51373538  0.5077847   0.75935174  0.59679762
 -0.13829528  0.37372345  0.03998125  0.5354943   0.53210041 -0.43179716
 -0.66941629 -0.50201813 -0.58586876  0.19360943 -0.18602112  0.20414142
 -0.14876541  0.3028585   0.15718909  0.07355298  0.76582401]"
58,0.47444822448357277,"[-0.08053515 -0.04187712  0.290384   -0.17167747 -0.2429363  -0.75685665
  0.44818411  0.09214306  0.42901008 -0.06033142  0.16493034  0.11359998
  0.10729364 -0.04761844  0.31645577 -0.23979889 -0.11295557 -0.21278165
 -1.03275722 -0.15440943 -0.52810842 -0.36860763  0.25437527 -0.46418874
 -1.04082015  0.34077608  0.17052909 -0.58908025 -0.52640865 -0.62801044
 -0.59118633 -0.27985416 -0.67340257  0.39471782  0.36303897  0.69492205
 -0.90879049  0.23505501  0.67817089 -0.18171402  0.34601897 -0.04035039
 -0.29830434 -0.10888177  0.20110562  0.22771924 -0.74445732 -0.22740048
 -0.64507724 -0.38403924  0.43827276 -0.24585792  0.2190361  -0.38617817
 -0.30164522 -0.1643256  -0.20669726 -0.10083322  0.06777106]"
59,0.47373649161354425,"[1.91609193 1.35377435 1.1198493  1.60749401 1.76178293 2.00356543
 1.88998771 1.85247651 1.14692081 1.35570188 1.39473272 1.77602471
 2.05840864 2.10931102 2.30595103 1.60605269 1.10519627 2.11829696
 0.81117917 2.39393831 1.67380023 1.2368573  2.14583952 1.10426422
 1.04081164 2.2098559  1.77618408 0.95653304 1.47433882 2.0421534
 1.36897117 1.89373887 2.3825958  2.07931782 2.25160111 0.87754067
 1.5140346  2.45848307 1.59492094 1.67148551 1.86800099 1.57387782
 1.61983351 1.91962661 2.04000695 1.91575045 2.02309667 2.356986
 1.58927683 1.31815055 1.82172632 1.12215721 1.55410375 1.74046388
 1.37557103 1.73051702 1.12924985 1.24770189 2.13274716]"
