algorithm,config,p_target,alpha,p_estimate,exact_error,ci_width,num_oracle_calls
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5,0.0,2.486174030480459e-06,3895300
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.500000528005146,5.280051460498925e-07,4.0895571145893594e-06,2523000
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999484845391373,5.151546086268333e-06,8.825185768168708e-06,1161500
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.500002441297888,2.4412978879562175e-06,9.447434929782395e-06,1030300
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000003334733321,3.33473332059242e-07,8.733469313848552e-07,11304900
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999996418843866,3.581156133858343e-07,8.032621200138035e-07,12711800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000001833326001,1.8333260010106045e-07,9.618508300113238e-07,11314200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000001284798585,1.284798585299285e-07,6.740670148164263e-07,14659100
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999999999999999,1.1102230246251565e-16,5.519320066260658e-07,18685200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000001607991627,1.607991626517702e-07,8.436295994285192e-07,12565700
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999999999999994,5.551115123125783e-17,4.222373715667693e-07,23527500
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.500000111698647,1.1169864699844823e-07,8.793029635523197e-07,12488200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.500000219610135,2.1961013496607507e-07,6.906375126791708e-07,15058800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999999146533434,8.53466565753358e-08,4.4776953139757936e-07,22078200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999999548920996,4.5107900414897983e-08,7.103165757527119e-07,15097600
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5,0.0,5.520226885880053e-07,17593600
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000000399175297,3.9917529726096745e-08,6.285835280617214e-07,15428300
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000002865830115,2.865830115439394e-07,9.012561208165959e-07,11544600
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000001647394502,1.6473945019246372e-07,8.643022397780697e-07,11615100
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000000274024075,2.7402407454246713e-08,4.315072105742779e-07,22651600
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000000307276237,3.0727623667736736e-08,4.838695737141574e-07,20787400
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999995275780373,4.724219626606185e-08,7.439254513519344e-07,14766200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000001087258226,1.0872582256737928e-07,8.559005920116824e-07,11333100
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999998857287946,1.1427120538698432e-07,4.4945055654999067e-07,23333700
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999998027623539,1.972376461045755e-07,6.202797390997272e-07,15863200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999998099904882,1.9000951179126702e-07,2.9740096366137614e-07,33759900
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000000724834772,7.248347722033088e-08,3.8028311818982807e-07,27569500
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5,0.0,3.2483245163139607e-07,31867400
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999968858379795,3.114162020478872e-07,8.155806123788523e-07,12514700
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999999730711018,2.6928898222422504e-08,4.2405083569563295e-07,23286000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999999999999994,5.551115123125783e-17,7.697086893965199e-07,12724000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999990779691156,9.220308844204439e-08,4.837416646696902e-07,22927100
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000001725352554,1.7253525541605086e-07,9.052027762912473e-07,11023500
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999998868729179,1.1312708209088029e-07,4.449505001669074e-07,22679200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999997960490369,2.0395096311798255e-07,8.021782354206142e-07,13312200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000001847287174,1.8472871743391295e-07,5.809412304547124e-07,18231300
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.499999348182006,6.518179940240287e-07,9.262599950654593e-07,11036500
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999992729290815,7.270709184714619e-08,3.8145630726349466e-07,25634000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000001264556828,1.2645568281399733e-07,9.954718322435774e-07,9984600
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000004345020916,4.345020916396436e-07,8.51989977207479e-07,11858100
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999998850337286,1.1496627139173654e-07,6.031682493468082e-07,16094700
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000001500772411,1.500772410789608e-07,4.7196807448357525e-07,20838200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5,0.0,4.507606498060923e-07,22250500
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000002476733486,2.476733486078686e-07,5.555374066323893e-07,19343900
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.500000016910032,1.6910032041295153e-08,2.6628320190513755e-07,37762700
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999990378011344,9.621988655839075e-08,3.784512589422029e-07,26477200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999999999999999,1.1102230246251565e-16,3.1897051888662986e-07,32410000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000000445281799,4.452817992106617e-08,2.3361620823947327e-07,42115900
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999997466646415,2.533353585243425e-07,7.966977568218958e-07,12698000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000000600995811,6.00995810895455e-08,9.463913939466995e-07,11756100
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000000281291438,2.8129143792021694e-08,2.2143544411989957e-07,44394900
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999998615699436,1.3843005641778205e-07,2.7143947720076333e-07,35901100
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.499999396596017,6.034039830016269e-07,8.574617074985635e-07,11811400
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999997543443614,2.4565563860878825e-08,3.868352762004257e-07,25719900
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000001206122513,1.2061225129755826e-07,9.494717516378426e-07,10516500
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000000287416362,2.87416361821613e-08,2.2625704501622046e-07,44449400
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999994645468615,5.354531384949013e-08,8.431809892794906e-07,12038800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.500000089295821,8.929582095973387e-08,7.02945668562549e-07,13872300
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999996714017514,3.2859824861120046e-08,5.174454601741818e-07,20564400
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999979713977927,2.0286022073268128e-07,7.978881356729417e-07,12729600
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000001692207494,1.692207494130571e-07,3.3181516309599424e-07,30680900
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000007390953177,7.390953177255355e-07,8.86024491636439e-07,11424200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999999620479685,3.795203151746307e-08,2.9876220219993144e-07,35183200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5,0.0,9.102904044155924e-07,10596600
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000000868001361,8.680013607875736e-08,4.5539518267467827e-07,24553400
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999986271136676,1.3728863323958507e-07,7.202820754559358e-07,13937100
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000001620625574,1.6206255737394315e-07,5.096599097476062e-07,20680000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999978162736114,2.1837263886048675e-07,3.417946426720331e-07,29983500
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000000144965291,1.4496529088248167e-08,2.2827763604404971e-07,43117300
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999989756097885,1.024390211545878e-07,2.6828173638193675e-07,38155000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.500000131042355,1.310423549671924e-07,2.0510616710600615e-07,47507500
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000002512657712,2.5126577118950166e-07,7.901892473960448e-07,14254000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999999560876349,4.391236507750307e-08,2.3038534682773282e-07,42745200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999999611570313,3.8842968674845935e-08,6.116623547103295e-07,16812800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000000341523418,3.415234184345195e-08,5.377987985499821e-07,18836000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999950591327635,4.940867236458146e-07,7.021174162902266e-07,14144800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000000884439566,8.844395660290161e-08,4.6401945447138715e-07,21061900
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999975038831757,2.4961168243464726e-07,4.894490856777178e-07,20533500
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999997279356645,2.720643355047514e-08,4.284211971850027e-07,23979300
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000004627441029,4.6274410292479473e-07,9.073681006277479e-07,11006500
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000000151140892,1.5114089202405978e-08,2.3800239315474592e-07,42506700
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.499999953115541,4.688445898182181e-08,3.690791673116589e-07,28734500
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000000168451374,1.6845137396082066e-08,2.65261301590769e-07,37733200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000000998265303,9.9826530264302e-08,7.85844470246877e-07,12827700
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999996761765575,3.238234425051445e-08,2.549170643462162e-07,40138800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000000694509215,6.945092145826948e-08,2.7316378783948103e-07,37557900
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999998985139854,1.0148601459203377e-07,7.989080952064409e-07,13046000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999999999999999,1.1102230246251565e-16,3.2396635338272084e-07,32590000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999999493832344,5.06167656122436e-08,3.984602605089371e-07,25662600
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000003062271601,3.0622716007400186e-07,6.004630958289514e-07,17571800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999999999999999,1.1102230246251565e-16,8.655316343364472e-07,11166300
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000001319520404,1.3195204040528097e-07,2.58737111125118e-07,38615200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999998117073341,1.8829266590358884e-07,5.921492572669163e-07,19453400
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999999834260651,1.6573934891184194e-08,2.6099066011142646e-07,37592800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000002299741539,2.2997415394243603e-07,7.232306369064911e-07,14264000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999997647893185,2.3521068148735225e-07,3.0594917421744583e-07,33040000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000000480291384,4.802913844415002e-08,7.563174740377043e-07,13637800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000001919036389,1.9190363886867345e-07,7.547937992680165e-07,13503900
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5,0.0,3.127951675452323e-07,31227000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.49999970951682415,2.904831758465676e-07,6.515609008994616e-07,15171700
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.4999999766120997,2.3387900283111662e-08,3.6829054517184545e-07,29394200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000001327644003,1.327644002513395e-07,5.221878375261113e-07,19252000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000000352200353,3.5220035332628186e-08,5.546118259647237e-07,17748800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.5,0.05,0.5000000176782449,1.7678244867980197e-08,2.783802910411026e-07,34905100
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7348445651376069,0.015155434862393125,0.07617427927257348,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.764190350691144,0.014190350691144049,0.07321609120055472,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7837514498351008,0.03375144983510081,0.07096971360959847,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7522801833787796,0.0022801833787795545,0.02144297689129382,200
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7201701946324087,0.029829805367591278,0.07748417573415523,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7598021828091688,0.00980218280916878,0.021189257833496955,200
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7739712180450059,0.023971218045005904,0.07212200954365355,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7837514498351008,0.03375144983510081,0.07096971360959847,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7422176034546877,0.00778239654531232,0.02178238628561996,200
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7483558832981199,0.0016441167018801384,0.02157516867117404,200
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.8081987027613937,0.05819870276139372,0.06781370584438717,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7598021828091688,0.00980218280916878,0.021189257833496955,200
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7541987479686252,0.004198747968625183,0.021378341740709017,200
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7006031378343515,0.049396862165648536,0.07906842565707406,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7397358217754155,0.010264178224584475,0.07571338127131144,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.749518002701095,0.0004819972989049681,0.07475380369296275,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7422176034546877,0.00778239654531232,0.02178238628561996,200
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7690808593787621,0.01908085937876214,0.07267615373750724,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7299532050558214,0.020046794944178603,0.07662289854360027,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7443006742979907,0.005699325702009261,0.021711956564882395,200
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7348445651376069,0.015155434862393125,0.07617427927257348,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.715278553605896,0.034721446394104016,0.07789724413421051,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7348445651376069,0.015155434862393125,0.07617427927257348,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7544089150662032,0.004408915066203223,0.07425461927518234,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.749518002701095,0.0004819972989049681,0.07475380369296275,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7422176034546877,0.00778239654531232,0.02178238628561996,200
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7739712180450059,0.023971218045005904,0.07212200954365355,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.725061746622531,0.024938253377469022,0.07705946055336654,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7690808593787621,0.01908085937876214,0.07267615373750724,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7544089150662032,0.004408915066203223,0.07425461927518234,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7544089150662032,0.004408915066203223,0.07425461927518234,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7446269695529208,0.005373030447079152,0.07523997132383409,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7579580942670511,0.007958094267051075,0.021251557235279495,200
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7592997000742143,0.009299700074214323,0.07374214467655199,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7541987479686252,0.004198747968625183,0.021378341740709017,200
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7446269695529208,0.005373030447079152,0.07523997132383409,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7592997000742143,0.009299700074214323,0.07374214467655199,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7598021828091688,0.00980218280916878,0.021189257833496955,200
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.749518002701095,0.0004819972989049681,0.07475380369296275,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.725061746622531,0.024938253377469022,0.07705946055336654,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7103868278105803,0.03961317218941973,0.07829885601828318,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.6908191544828168,0.05918084551718317,0.0797942310840728,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7054950212806083,0.04450497871939174,0.0786891924209493,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7616245447835583,0.011624544783558344,0.021127597968323197,200
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7379251951853196,0.012074804814680373,0.021928092224455575,200
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7201701946324087,0.029829805367591278,0.07748417573415523,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.725061746622531,0.024938253377469022,0.07705946055336654,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7054950212806083,0.04450497871939174,0.0786891924209493,0
IAE,"{'epsilon_target': 0.1, 'alpha': 0.05,  'shots': 100}",0.75,0.05,0.7443006742979907,0.005699325702009261,0.021711956564882395,200
